"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-15","10.07","0.00","0.0","0.0","69","79","63",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-16","5.82","0.03","0.0","0.0","69","81","63","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-17","3.58","0.00","0.0","0.0","71","83","62",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-18","5.82","0.00","0.0","0.0","73","86","62",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-19","4.03","0.00","0.0","0.0","75","88","66",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-20","5.37","0.00","0.0","0.0","75","88","66",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-21","16.78","0.00","0.0","0.0","68","72","52",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-22","12.75","0.00","0.0","0.0","56","68","46",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-23","5.82","0.00","0.0","0.0","58","76","44",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-24","8.72","0.00","0.0","0.0","65","81","53",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-25","7.83","0.00","0.0","0.0","67","78","56",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-26","6.71","0.00","0.0","0.0","64","77","52",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-27","6.04","0.00","0.0","0.0","69","82","60",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-28","4.25","0.00","0.0","0.0","71","84","60",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-29","2.01","0.00","0.0","0.0","71","85","59",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-30","4.92","0.00","0.0","0.0","71","86","57",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-10-31","3.58","0.00","0.0","0.0","73","86","60",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-01","6.93","0.00","0.0","0.0","71","82","59",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-02","5.14","0.00","0.0","0.0","69","78","61","    1",,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-03","5.59","0.00","0.0","0.0","71","84","62",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-04","8.95","0.00","0.0","0.0","71","80","61",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-05","6.71","0.00","0.0","0.0","63","72","52",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-06","3.58","0.00","0.0","0.0","61","75","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-07","8.28","0.00","0.0","0.0","62","73","50",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-08","4.47","0.00","0.0","0.0","58","69","49",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-09","12.08","0.00","0.0","0.0","59","70","52",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-10","5.14","0.00","0.0","0.0","56","70","42",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-11","10.96","0.00","0.0","0.0","56","71","45",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-12","13.87","0.00","0.0","0.0","58","63","53",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-13","8.50","0.00","0.0","0.0","52","55","45",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-14","4.92","0.00","0.0","0.0","51","67","40","    1",,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-15","6.49","0.00","0.0","0.0","56","71","43",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-16","7.16","0.00","0.0","0.0","59","73","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-17","2.46","0.00","0.0","0.0","62","79","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-18","3.58","0.00","0.0","0.0","63","79","49",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-19","14.09","0.00","0.0","0.0","58","60","41",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-20","13.87","0.00","0.0","0.0","45","56","37",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-21","12.53","0.00","0.0","0.0","46","61","36",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-22","5.37","0.00","0.0","0.0","50","65","38",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-23","6.26","0.00","0.0","0.0","55","69","42",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-24","5.82","0.00","0.0","0.0","63","76","53",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-25","8.50","0.00","0.0","0.0","62","74","51",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-26","12.08","0.00","0.0","0.0","51","61","39",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-27","6.26","0.00","0.0","0.0","46","61","35",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-28","13.20","0.00","0.0","0.0","55","68","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-29","8.95","2.32","0.0","0.0","64","69","55","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-11-30","11.41","0.66","0.0","0.0","67","73","51","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-01","9.84","0.00","0.0","0.0","51","58","41",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-02","9.40","0.00","0.0","0.0","47","61","38",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-03","6.49","0.09","0.0","0.0","48","58","42","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-04","12.53","0.80","0.0","0.0","46","47","44","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-05","8.05","0.94","0.0","0.0","47","53","44","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-06","9.40","0.17","0.0","0.0","54","64","52","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-07","8.28","0.00","0.0","0.0","53","62","44",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-08","12.53","0.00","0.0","0.0","45","49","36",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-09","12.30","0.00","0.0","0.0","35","44","27",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-10","5.37","0.00","0.0","0.0","36","50","26",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-11","8.05","0.00","0.0","0.0","39","50","30",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-12","6.04","0.00","0.0","0.0","50","64","40","    1",,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-13","4.70","0.06","0.0","0.0","53","54","50","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-14","8.95","0.00","0.0","0.0","51","59","40","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-15","13.87","0.00","0.0","0.0","40","44","29",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-16","10.29","0.00","0.0","0.0","35","48","28",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-17","7.83","0.00","0.0","0.0","43","67","37","    1",,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-18","14.32","0.14","0.0","0.0","61","72","33","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-19","9.17","0.00","0.0","0.0","37","45","32",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-20","6.49","0.00","0.0","0.0","42","48","35","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-21","4.25","0.00","0.0","0.0","43","63","33","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-22","8.95","0.00","0.0","0.0","56","66","46",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-23","8.50","0.00","0.0","0.0","51","62","41",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-24","5.37","0.00","0.0","0.0","57","73","46","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-25","4.03","0.00","0.0","0.0","62","74","51","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-26","8.50","0.00","0.0","0.0","60","61","55","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-27","7.16","0.01","0.0","0.0","61","72","55","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-28","5.82","0.00","0.0","0.0","58","67","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-29","17.22","0.64","0.0","0.0","60","66","43","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-30","11.41","0.00","0.0","0.0","44","51","35",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2016-12-31","5.14","0.15","0.0","0.0","40","47","33","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-01","7.83","0.84","0.0","0.0","47","51","41","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-02","7.61","2.26","0.0","0.0","52","59","50","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-03","8.50","0.00","0.0","0.0","59","65","55","    1","    1",,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-04","12.97","0.00","0.0","0.0","52","55","38",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-05","6.04","0.00","0.0","0.0","42","57","32",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-06","11.41","0.47","0.0","0.0","40","46","31","    1",,,,,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-07","18.34","0.01","0.0","0.0","28","31","21","    1",,,"    1",,"    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-08","9.62","0.00","0.0","0.0","24","35","15",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-09","6.71","0.00","0.0","0.0","33","45","27",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-10","9.17","0.00","0.0","0.0","40","58","30",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-11","8.72","0.00","0.0","0.0","59","69","53",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-12","6.26","0.00","0.0","0.0","61","72","49",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-13","3.80","0.00","0.0","0.0","63","75","54",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-14","2.01","0.00","0.0","0.0","64","77","52","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-15","2.68","0.00","0.0","0.0","62","73","51",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-16","5.14","0.00","0.0","0.0","60","71","51",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-17","7.83","0.00","0.0","0.0","63","75","53","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-18","8.95","0.00","0.0","0.0","65","71","57",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-19","5.14","0.27","0.0","0.0","62","75","54","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-20","9.17","0.07","0.0","0.0","66","74","60","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-21","6.26","3.12","0.0","0.0","62","64","56","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-22","11.18","0.65","0.0","0.0","58","63","50","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-23","15.88","0.30","0.0","0.0","52","56","48","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-24","11.86","0.00","0.0","0.0","51","62","45",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-25","6.71","0.00","0.0","0.0","54","72","42",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-26","13.42","0.19","0.0","0.0","58","64","42","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-27","11.41","0.00","0.0","0.0","41","47","33",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-28","11.41","0.00","0.0","0.0","40","53","32",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-29","11.41","0.00","0.0","0.0","43","52","33",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-30","9.84","0.00","0.0","0.0","43","57","33",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-01-31","9.40","0.00","0.0","0.0","53","73","41",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-01","9.40","0.00","0.0","0.0","59","71","50",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-02","7.61","0.03","0.0","0.0","57","71","48","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-03","11.86","0.01","0.0","0.0","50","57","35",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-04","9.17","0.00","0.0","0.0","39","50","31",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-05","5.59","0.08","0.0","0.0","43","52","35","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-06","5.37","0.00","0.0","0.0","54","71","44",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-07","8.28","0.63","0.0","0.0","61","67","56","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-08","7.16","0.06","0.0","0.0","59","67","55","    1","    1","    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-09","17.90","0.07","0.0","0.0","51","64","36","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-10","7.16","0.00","0.0","0.0","44","64","31",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-11","8.72","0.00","0.0","0.0","56","69","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-12","11.63","0.01","0.0","0.0","67","72","58","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-13","10.07","0.00","0.0","0.0","57","67","43",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-14","3.36","0.00","0.0","0.0","54","72","39",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-15","13.20","0.42","0.0","0.0","56","62","43","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-16","10.74","0.00","0.0","0.0","47","60","35",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-17","7.61","0.00","0.0","0.0","53","70","41",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-18","3.13","0.06","0.0","0.0","55","62","49","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-19","8.28","0.00","0.0","0.0","59","68","52","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-20","5.59","0.00","0.0","0.0","60","74","49",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-21","8.05","0.22","0.0","0.0","62","70","55","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-22","10.74","0.22","0.0","0.0","63","71","57","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-23","6.93","0.00","0.0","0.0","63","76","55","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-24","6.26","0.00","0.0","0.0","66","78","56",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-25","14.76","0.00","0.0","0.0","64","67","45",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-26","6.26","0.00","0.0","0.0","48","63","36",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-27","7.83","0.06","0.0","0.0","51","57","47",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-02-28","6.71","0.00","0.0","0.0","57","70","50",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-01","12.97","0.16","0.0","0.0","68","80","60","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-02","15.21","0.00","0.0","0.0","54","60","42",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-03","10.74","0.00","0.0","0.0","48","58","37",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-04","3.58","0.00","0.0","0.0","48","64","36",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-05","5.59","0.00","0.0","0.0","54","68","43",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-06","11.18","0.00","0.0","0.0","62","71","55",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-07","11.41","0.52","0.0","0.0","62","70","55","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-08","10.96","0.02","0.0","0.0","60","69","49","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-09","5.82","0.00","0.0","0.0","59","76","43",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-10","13.65","0.37","0.0","0.0","63","71","48","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-11","7.61","0.19","0.0","0.0","50","59","39","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-12","9.40","0.19","0.0","0.0","41","45","37","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-13","11.18","0.19","0.0","0.0","39","42","36","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-14","15.21","0.03","0.0","0.0","41","45","31","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-15","13.65","0.00","0.0","0.0","34","43","28",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-16","8.05","0.00","0.0","0.0","38","55","25",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-17","5.59","0.00","0.0","0.0","49","68","37",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-18","12.97","0.20","0.0","0.0","62","72","54","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-19","12.30","0.00","0.0","0.0","55","63","42",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-20","6.26","0.00","0.0","0.0","57","78","44",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-21","10.74","0.00","0.0","0.0","71","86","59",,,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-22","12.30","0.00","0.0","0.0","63","68","53",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-23","12.97","0.00","0.0","0.0","57","66","50",,,,,,,"    1",,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-24","9.17","0.00","0.0","0.0","62","74","55",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-25","9.62","0.07","0.0","0.0","66","76","56","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-26","8.28","0.34","0.0","0.0","67","79","58","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-27","7.61","0.03","0.0","0.0","68","78","59","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-28","7.61","0.05","0.0","0.0","70","81","62","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-29","4.03","0.00","0.0","0.0","71","85","60",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-30","8.50","0.17","0.0","0.0","72","82","62","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-03-31","12.08","0.15","0.0","0.0","67","73","58","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-01","9.62","0.00","0.0","0.0","63","77","51",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-02","7.83","0.00","0.0","0.0","66","82","54",,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-03","12.08","0.53","0.0","0.0","67","69","59","    1",,"    1",,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-04","8.50","0.00","0.0","0.0","69","82","60","    1",,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-04-05","9.84","4.27","0.0","0.0","66","67","60","    1",,"    1",,,,,,
